,Date,Adj Close,Close,High,Low,Open,Volume,Ticker,Return,SMA20,MiddleBand,UpperBand,LowerBand,Signal,Strategy Return,Equity Curve,Buy,Sell,Trx Return,Sell Date,Sell Close,Win Loss
1378,2022-01-28,44850.0,44850.0,44850.0,43050.0,43050.0,7600,DCII.JK,0.04789719626168232,44615.0,,,,0,,,False,False,,,,None
1379,2022-01-31,43850.0,43850.0,44850.0,43850.0,44850.0,1000,DCII.JK,-0.022296544035674493,44432.5,,,,0,-0.0,1.0,False,False,,,,None
1380,2022-02-02,43625.0,43625.0,43625.0,43600.0,43600.0,1300,DCII.JK,-0.0051311288483466555,44116.25,,,,0,-0.0,1.0,False,False,,,,None
1381,2022-02-03,43600.0,43600.0,43700.0,43600.0,43625.0,600,DCII.JK,-0.0005730659025787732,43846.25,,,,0,-0.0,1.0,False,False,,,,None
1382,2022-02-04,43600.0,43600.0,43600.0,43600.0,43600.0,100,DCII.JK,0.0,43592.5,,,,0,0.0,1.0,False,False,,,,None
1383,2022-02-07,43200.0,43200.0,43600.0,43200.0,43600.0,1400,DCII.JK,-0.00917431192660545,43426.25,,,,0,-0.0,1.0,False,False,,,,None
1384,2022-02-08,43200.0,43200.0,43200.0,43200.0,43200.0,0,DCII.JK,0.0,43336.25,,,,0,0.0,1.0,False,False,,,,None
1385,2022-02-09,43000.0,43000.0,43350.0,43000.0,43000.0,2000,DCII.JK,-0.00462962962962965,43387.5,,,,0,-0.0,1.0,False,False,,,,None
1386,2022-02-10,42550.0,42550.0,43000.0,42550.0,43000.0,4500,DCII.JK,-0.010465116279069764,43463.75,,,,0,-0.0,1.0,False,False,,,,None
1387,2022-02-11,45100.0,45100.0,45300.0,42500.0,42550.0,8800,DCII.JK,0.059929494712103404,43697.5,,,,0,0.0,1.0,False,False,,,,None
1388,2022-02-14,44650.0,44650.0,45000.0,44650.0,45000.0,600,DCII.JK,-0.009977827050997812,43680.0,,,,0,-0.0,1.0,False,False,,,,None
1389,2022-02-15,44650.0,44650.0,44650.0,44650.0,44650.0,0,DCII.JK,0.0,43732.5,,,,0,0.0,1.0,False,False,,,,None
1390,2022-02-16,43625.0,43625.0,44650.0,43575.0,44650.0,1700,DCII.JK,-0.02295632698768202,43723.75,,,,0,-0.0,1.0,False,False,,,,None
1391,2022-02-17,42875.0,42875.0,43600.0,42600.0,43600.0,1900,DCII.JK,-0.017191977077363862,43677.5,,,,0,-0.0,1.0,False,False,,,,None
1392,2022-02-18,43275.0,43275.0,43300.0,42875.0,42875.0,1000,DCII.JK,0.00932944606413999,43616.25,,,,0,0.0,1.0,False,False,,,,None
